 5.00  2400.  0.0  2.0  -0.28254040  -0.00017230   0.51357598  -0.13579207   0.11646284   0.78769535   0.48775205  -0.49457859   1.45141547   1.76818399   0.66210589   0.81793839   1.18464928  -0.30074365  -1.36604481  -0.22818458  -0.36571091  -0.32713398  -0.10791829   0.40872841   0.02873366   0.03059610   0.03059610   0.03098716   0.03098716   0.00027243   0.00045659   0.00088759   0.00121832   0.00134319
 5.50  2400.  0.0  2.0  -0.22003809   0.10058724   0.35098205  -0.03779487   0.28288161   1.10327628   0.44001041   0.21206784   1.32030830   1.32939002  -0.18298208   0.69156618   0.34122638  -0.26603455  -0.94460194   0.23734879  -0.27971204  -0.03470673  -0.11261425   0.26663491   0.02204065   0.02251231   0.02359810   0.02359810   0.02359810   0.00036806   0.00021980   0.00126015   0.00075930   0.00196884
 6.00  2400.  0.0  2.0  -0.06770839   0.31107765   0.70098617   0.06493079   0.34127977   1.54632982   0.26173705  -0.79894530   1.20792498   1.23421001  -1.00904714   0.60145406   1.47130078  -0.31000471  -0.92182486   0.47800456  -0.20246531  -0.49383224  -0.06916862   0.27279549   0.01654681   0.01713928   0.01819810   0.01851413   0.01851413   0.00075642   0.00163124   0.00313205   0.00040803   0.00310233
 0.00  2500.  0.0  2.0  -0.12891992  -0.34471137  -0.17345539  -0.35511511  -0.48805869   0.53013841   1.14212106   1.21592316   1.66013280   2.63945974   0.09566228  -0.17562997  -0.24096869  -0.64125498  -2.07705348   0.40868739   0.29545237   0.15206255   0.23146047   0.76772295   0.36215267   0.33989427   0.29312846   0.32162603   0.33579927   0.00117160   0.00247397   0.00027392   0.00045935   0.00047134
 0.50  2500.  0.0  2.0  -0.54627644  -0.18657944  -0.10828972  -0.36862916  -0.43553115   2.25307685   0.51620912   1.03234273   2.08493840   2.87204892  -1.20472394   0.81015999  -0.07717732  -1.29034492  -2.40925146   0.39370535  -0.19959140   0.10442692   0.52712269   0.87064944   0.28512519   0.27737381   0.24126172   0.24972711   0.26612632   0.00290768   0.00054705   0.00030178   0.00042970   0.00103611
 1.00  2500.  0.0  2.0  -0.55325136  -0.13173871   0.14107763  -0.22089686  -0.34004414   2.49525984   0.31864526   0.43837915   1.52382636   2.47953141  -1.50509169   0.96172226   0.34947912  -0.63842846  -1.87059466   0.49942572  -0.18357276   0.04633371   0.31160935   0.64570403   0.21433393   0.22197543   0.19730288   0.20045937   0.21806978   0.00247027   0.00027712   0.00076154   0.00044832   0.00037130
 1.50  2500.  0.0  2.0  -0.20225347  -0.18353336  -0.05824681  -0.10787162  -0.12029153   0.84341232   0.80029227   0.89618515   1.35466049   1.76237110   0.62646977   0.04575041   0.02891631  -0.64697842  -1.10532166  -0.33232116   0.31311761   0.07214387   0.38014075   0.38935544   0.16741954   0.16462769   0.15413453   0.15413453   0.16741954   0.00073836   0.00019201   0.00013244   0.00037027   0.00050881
 2.00  2500.  0.0  2.0  -0.20501441  -0.20503340   0.00933928  -0.05349739   0.20477318   1.72672209   1.70081308   2.03439279   2.13736702   1.85142795  -0.74724122  -0.88431328  -1.64576143  -1.81648500  -1.84475348   0.15543633   0.34367537   0.59469332   0.66262285   0.69420307   0.15940331   0.14820610   0.13201930   0.14453158   0.14945610   0.00004046   0.00007254   0.00245088   0.00143461   0.00435431
 2.50  2500.  0.0  2.0  -0.18227804  -0.18115987   0.07625556  -0.04432907   0.19468476   2.20231240   2.02353932   1.88121866   2.35403024   2.06400307  -1.57522508  -1.32435434  -1.47811234  -2.13637950  -2.19675045   0.47075581   0.44380193   0.51493556   0.74750058   0.81320758   0.13409182   0.12392450   0.11071919   0.12293450   0.12707478   0.00021253   0.00025981   0.00212166   0.00139146   0.00311009
 3.00  2500.  0.0  2.0  -0.09015122  -0.20706404   0.05210420  -0.02874897   0.19226349   2.29406181   2.10600966   1.43648192   2.37061040   2.23008837  -1.90096378  -1.34102202  -0.70879193  -2.09836269  -2.42401219   0.62614409   0.41140818   0.19266664   0.70574489   0.89792717   0.09735060   0.09179324   0.08345951   0.08963485   0.09405935   0.00080579   0.00022180   0.00025124   0.00119568   0.00319324
