 5.00  2300.  0.0  2.0   0.16939087   0.13797799   0.25644599   0.12620236   0.30320178   0.21153496   0.54890477   1.49238123   1.03795415   0.98174544   1.22464794   1.24001077   0.02806227  -1.01329573  -0.47275319  -0.23575635  -0.90339762  -0.80015188   0.08551394   0.29886492   0.08869055   0.01649112   0.29330625   0.24706603   0.03121192   0.03121192   0.03121192   0.03121192   0.03121192   0.03121192   0.00050683   0.00127260   0.00177223   0.00074630   0.00313645   0.00151506
 5.50  2300.  0.0  2.0   0.65201001   0.46196744   0.56796335   0.40439141   0.58430675   0.49143833  -0.07961604   0.76379190   0.43103358   0.50123188   0.67674356   0.75453747   0.21270886  -0.39590327  -0.05594917   0.08232450  -0.53326720  -0.55713604   0.08182498   0.09201987  -0.01923804  -0.08505380   0.20317605   0.21720003   0.02366003   0.02366003   0.02366003   0.02366003   0.02366003   0.02366003   0.00581521   0.00418633   0.00499741   0.00205797   0.00653367   0.00395874
 6.00  2300.  0.0  2.0   0.78785018   0.42412989   0.55270405   0.39782424   0.71375405   0.62036740  -0.47282512   0.98538076   0.64806477   0.55602421   0.36795050   0.37388011   0.65506170  -0.75268655  -0.42983574   0.02068285  -0.24874192  -0.07292701  -0.09998893   0.25036307   0.15281884  -0.08076883   0.10566948  -0.00777548   0.01832396   0.01832396   0.01832396   0.01832396   0.01832396   0.01832396   0.00597902   0.00309791   0.00494041   0.00192364   0.00834189   0.00580507
 0.00  2400.  0.0  2.0  -0.20003302  -0.48735715  -0.61372197  -0.50726240  -0.74958655  -0.49867770   0.93384918   2.42434384   2.86946857   2.41079106   3.69137904   2.50133866  -0.16807735  -1.65889196  -2.14935994  -1.56230062  -3.26347876  -1.75716072   0.40704820   0.60630745   0.74981719   0.61657318   1.18036969   0.62435399   0.29388544   0.32966206   0.33289206   0.30125443   0.33289206   0.32966206   0.00150368   0.00111366   0.00341397   0.00137176   0.00527376   0.00124473
 0.50  2400.  0.0  2.0  -0.16033596  -0.40945940  -0.41082599  -0.38805601  -0.43387181  -0.50283050   0.79294284   2.33032238   2.37972331   2.10489705   2.86240041   3.18930462   0.12530189  -1.58764154  -1.65305763  -1.21561053  -2.41834673  -2.79576927   0.20335318   0.56819986   0.55085970   0.46035425   0.85635901   1.06094004   0.24340944   0.26719513   0.27487849   0.24533944   0.27487849   0.25359027   0.00054643   0.00055774   0.00038447   0.00083741   0.00080549   0.00350717
 1.00  2400.  0.0  2.0  -0.05109596  -0.25987261  -0.31280219  -0.16959486  -0.29702090  -0.22274077   0.47133831   2.30282927   2.91505292   1.38918951   2.44681921   2.31142253   0.35937576  -1.76849837  -2.68069800  -0.46537199  -1.94479349  -1.82615434   0.18003680   0.70936129   1.06482024   0.21846038   0.68942261   0.72049023   0.20187779   0.20503428   0.20503428   0.20187779   0.22268464   0.20503428   0.00009344   0.00299038   0.00748780   0.00019815   0.00075877   0.00324702
 1.50  2400.  0.0  2.0   0.00374804  -0.03857981   0.03992823  -0.08068551  -0.12343589  -0.00663694   0.39433543   1.78445488   1.95719285   1.34792183   2.07622499   1.84108504   0.48935112  -1.25579246  -1.67176318  -0.49119549  -1.61987174  -1.40070892   0.07411784   0.49739824   0.67128280   0.19761807   0.57248100   0.55309536   0.15571280   0.15817001   0.15817001   0.15571280   0.17021301   0.15817001   0.00009511   0.00270989   0.00705894   0.00031835   0.00066945   0.00343456
 2.00  2400.  0.0  2.0  -0.08922234  -0.07987004   0.01838180  -0.13589100   0.11138262   0.05511196   1.51205368   2.21451454   2.16847739   2.22830760   2.05641632   2.06950405  -0.66061790  -1.88314961  -2.01519923  -1.76575073  -2.01057086  -1.88179301   0.22034313   0.63877503   0.71995619   0.59446925   0.72519383   0.67112836   0.13183451   0.14805127   0.14805127   0.14319673   0.14930627   0.14559406   0.00038612   0.00091768   0.00218628   0.00063803   0.00295372   0.00248030
 2.50  2400.  0.0  2.0  -0.07370993  -0.05189929   0.04712402   0.25898288   0.14171837   0.14585894   1.56288633   2.38893206   2.22628667   1.86538750   2.09473572   2.03772486  -0.73524759  -2.21014697  -2.15347281  -1.76687736  -2.14121424  -1.96302990   0.22636196   0.76066034   0.76577032   0.65944468   0.77538410   0.70141370   0.11031366   0.12371858   0.12371858   0.11031366   0.12475358   0.12069809   0.00049877   0.00110870   0.00182144   0.00800211   0.00237150   0.00282252
 3.00  2400.  0.0  2.0  -0.00165408   0.50135182   0.66495353   0.10652094   0.97512623   0.54802725   1.08447180   1.40664570   1.01755494   1.83412261   0.49344095   1.24150623  -0.10859877  -1.40354352  -1.06918479  -1.42018939  -0.76698512  -1.22439177  -0.00207276   0.51154234   0.40936997   0.45533224   0.34295872   0.44833850   0.08277527   0.08407782   0.08407782   0.08407782   0.08407782   0.08407782   0.00008683   0.00748382   0.01122104   0.00128486   0.02131360   0.00731701
 3.50  2400.  0.0  2.0  -0.00755870   0.16597475   0.35046354   0.03076112   0.55896953   0.23039716   0.72427753   1.84062751   1.36055987   1.65397720   1.11048965   1.68787244   0.39397910  -1.53128013  -1.09468790  -0.99962475  -1.08505130  -1.42428939  -0.17262257   0.48383507   0.34893540   0.26536628   0.38879617   0.46429495   0.06640841   0.06691491   0.06691491   0.06640841   0.06691491   0.06691491   0.00041365   0.00117638   0.00213448   0.00025708   0.00401602   0.00145268
