 3.00  7400.  0.0   0.41645  0.29720  0.15085  0.00571
 3.50  7400.  0.0   0.41186  0.27071  0.11929  0.00456
 4.00  7400.  0.0   0.41556  0.24120  0.08984  0.00371
 4.50  7400.  0.0   0.35849  0.26815  0.07059  0.00459
 5.00  7400.  0.0   0.36224  0.26246  0.05192  0.00323
 5.50  7400.  0.0   0.31113  0.29547  0.03806  0.00416
 6.00  7400.  0.0   0.28340  0.31006  0.02808  0.00458
 3.00  7600.  0.0   0.40801  0.29984  0.15167  0.00726
 3.50  7600.  0.0   0.39677  0.27980  0.12044  0.00507
 4.00  7600.  0.0   0.35530  0.28594  0.09117  0.00478
 4.50  7600.  0.0   0.37035  0.26470  0.07180  0.00369
 5.00  7600.  0.0   0.35068  0.26933  0.05310  0.00330
 5.50  7600.  0.0   0.29975  0.30208  0.03898  0.00414
 6.00  7600.  0.0   0.27119  0.31671  0.02883  0.00458
 3.00  7800.  0.0   0.39043  0.31132  0.15359  0.00846
 3.50  7800.  0.0   0.36609  0.29737  0.12214  0.00705
 4.00  7800.  0.0   0.35598  0.29053  0.09267  0.00465
 4.50  7800.  0.0   0.35223  0.27705  0.07325  0.00372
 5.00  7800.  0.0   0.33929  0.27621  0.05425  0.00355
 5.50  7800.  0.0   0.28851  0.30863  0.03986  0.00425
 6.00  7800.  0.0   0.25931  0.32327  0.02953  0.00470
 3.00  8000.  0.0   0.36722  0.32870  0.15605  0.00961
 3.50  8000.  0.0   0.37162  0.29103  0.12420  0.00740
 4.00  8000.  0.0   0.35245  0.28703  0.09497  0.00540
 4.50  8000.  0.0   0.33732  0.28568  0.07489  0.00412
 5.00  8000.  0.0   0.33037  0.28032  0.05535  0.00388
 5.50  8000.  0.0   0.27534  0.29995  0.04107  0.00521
 6.00  8000.  0.0   0.24800  0.32915  0.03021  0.00481
 3.00  8200.  0.0   0.34101  0.34747  0.15972  0.01092
 3.50  8200.  0.0   0.34649  0.30763  0.12759  0.00842
 4.00  8200.  0.0   0.35385  0.27812  0.09726  0.00659
 4.50  8200.  0.0   0.32871  0.28641  0.07677  0.00488
 5.00  8200.  0.0   0.32092  0.28088  0.05670  0.00397
 5.50  8200.  0.0   0.26873  0.30269  0.04180  0.00557
 6.00  8200.  0.0   0.23701  0.33567  0.03072  0.00525
 3.00  8400.  0.0   0.32313  0.35885  0.16353  0.01193
 3.50  8400.  0.0   0.32662  0.31950  0.13051  0.00941
 4.00  8400.  0.0   0.34993  0.27496  0.09938  0.00742
 4.50  8400.  0.0   0.32816  0.27861  0.07857  0.00583
 5.00  8400.  0.0   0.30910  0.28545  0.05805  0.00450
 5.50  8400.  0.0   0.26826  0.30388  0.04264  0.00571
 6.00  8400.  0.0   0.22768  0.33972  0.03138  0.00558
 3.00  8600.  0.0   0.30966  0.36564  0.16798  0.01204
 3.50  8600.  0.0   0.31031  0.32839  0.13407  0.01024
 4.00  8600.  0.0   0.31331  0.29756  0.10219  0.00835
 4.50  8600.  0.0   0.32477  0.27396  0.08019  0.00692
 5.00  8600.  0.0   0.30280  0.28352  0.05927  0.00536
 5.50  8600.  0.0   0.28806  0.29020  0.04357  0.00458
 6.00  8600.  0.0   0.22085  0.34136  0.03207  0.00599
 3.00  8800.  0.0   0.29732  0.37597  0.17435  0.01277
 3.50  8800.  0.0   0.29635  0.33692  0.13868  0.01103
 4.00  8800.  0.0   0.29774  0.30630  0.10616  0.00929
 4.50  8800.  0.0   0.30958  0.27994  0.08255  0.00771
 5.00  8800.  0.0   0.30123  0.27599  0.06050  0.00653
 5.50  8800.  0.0   0.28299  0.28707  0.04449  0.00518
 6.00  8800.  0.0   0.21660  0.34025  0.03271  0.00646
 3.00  9000.  0.0   0.28504  0.38926  0.17886  0.01455
 3.50  9000.  0.0   0.28379  0.34620  0.14277  0.01224
 4.00  9000.  0.0   0.28472  0.31267  0.10830  0.01017
 4.50  9000.  0.0   0.28603  0.29216  0.08547  0.00859
 5.00  9000.  0.0   0.29707  0.27129  0.06259  0.00723
 5.50  9000.  0.0   0.27723  0.28415  0.04532  0.00615
 6.00  9000.  0.0   0.21676  0.33490  0.03328  0.00695
 3.00  9200.  0.0   0.27749  0.39417  0.18241  0.01430
 3.50  9200.  0.0   0.27409  0.35226  0.14524  0.01291
